sep=,
Timestamp,KM_24FIA523602
2024-05-09 00:00:00,2.3558934712106385
2024-05-10 00:00:00,2.357812790832032
2024-05-11 00:00:00,2.296347628075766
2024-05-12 00:00:00,2.197678607059296
2024-05-13 00:00:00,2.187684835643956
2024-05-14 00:00:00,2.143296293595595
2024-05-15 00:00:00,2.0902596614854736
2024-05-16 00:00:00,2.106487219493695
2024-05-17 00:00:00,2.0946304601210097
2024-05-18 00:00:00,2.1465998241443303
2024-05-19 00:00:00,2.163425793758145
2024-05-20 00:00:00,2.147488285214809
2024-05-21 00:00:00,2.10137385710798
2024-05-22 00:00:00,2.1202194435880677
2024-05-23 00:00:00,2.13147795699813
2024-05-24 00:00:00,2.095090835715335
2024-05-25 00:00:00,2.1392846986292713
2024-05-26 00:00:00,2.128785546882837
2024-05-27 00:00:00,2.189147046718884
2024-05-28 00:00:00,2.209416649741709
2024-05-29 00:00:00,2.1922677747325743
2024-05-30 00:00:00,2.148457382322736
2024-05-31 00:00:00,2.1135664819374145
2024-06-01 00:00:00,2.1509872940596604
2024-06-02 00:00:00,2.1248514496700626
2024-06-03 00:00:00,2.1355086165707973
2024-06-04 00:00:00,2.1493720737196207
2024-06-05 00:00:00,2.090862379111348
2024-06-06 00:00:00,2.061070278796057
2024-06-07 00:00:00,2.071007513178997
2024-06-08 00:00:00,2.121973449306357
2024-06-09 00:00:00,2.17119846033553
2024-06-10 00:00:00,2.174882714643522
2024-06-11 00:00:00,2.128453995560605
2024-06-12 00:00:00,2.072755353729483
2024-06-13 00:00:00,2.0436040996042637
2024-06-14 00:00:00,2.017731257406648
2024-06-15 00:00:00,2.019474493957781
2024-06-16 00:00:00,2.0471529003315494
2024-06-17 00:00:00,2.076549808836925
2024-06-18 00:00:00,2.074302741825859
2024-06-19 00:00:00,2.064574608379219
2024-06-20 00:00:00,2.0460920206209003
2024-06-21 00:00:00,2.07230482941148
2024-06-22 00:00:00,2.045956571125603
2024-06-23 00:00:00,2.053336918599627
2024-06-24 00:00:00,2.1035067814036674
2024-06-25 00:00:00,2.252402533687375
2024-06-26 00:00:00,2.204727698546594
2024-06-27 00:00:00,2.240614124809704
2024-06-28 00:00:00,2.223845466587826
2024-06-29 00:00:00,2.213877495243043
2024-06-30 00:00:00,2.2188936205539442
2024-07-01 00:00:00,2.225763909281406
2024-07-02 00:00:00,2.182897547248888
2024-07-03 00:00:00,2.2682204637234964
2024-07-04 00:00:00,2.2967862088233266
2024-07-05 00:00:00,2.304154221917748
2024-07-06 00:00:00,2.3001495374877154
2024-07-07 00:00:00,2.2915157585784196
2024-07-08 00:00:00,2.311344106161484
2024-07-09 00:00:00,2.2708345968786747
2024-07-10 00:00:00,0.6713794006576284
2024-07-11 00:00:00,0.3320209845703924
2024-07-12 00:00:00,2.1179512774144076
2024-07-13 00:00:00,2.143860937031332
2024-07-14 00:00:00,2.1725609819204705
2024-07-15 00:00:00,2.2901642040880734
2024-07-16 00:00:00,2.3153393171120586
2024-07-17 00:00:00,1.032030188332278
2024-07-18 00:00:00,2.156661118467653
2024-07-19 00:00:00,2.216137779628234
2024-07-20 00:00:00,2.2291364314517472
2024-07-21 00:00:00,2.2115085988712595
2024-07-22 00:00:00,2.2158231781285127
2024-07-23 00:00:00,0.8493629580848875
2024-07-24 00:00:00,1.6254623144677742
2024-07-25 00:00:00,2.199605524680677
2024-07-26 00:00:00,2.224498595965129
2024-07-27 00:00:00,2.2140560271425396
2024-07-28 00:00:00,2.193688812843628
2024-07-29 00:00:00,2.179777848038959
2024-07-30 00:00:00,2.2170701367683994
2024-07-31 00:00:00,2.2403822166831393
2024-08-01 00:00:00,2.212919776174767
2024-08-02 00:00:00,2.2175777618421466
2024-08-03 00:00:00,2.2191785306842178
2024-08-04 00:00:00,2.24143008473295
2024-08-05 00:00:00,2.2108364477532865
2024-08-06 00:00:00,2.147635252664762
2024-08-07 00:00:00,2.1074342911262782
2024-08-08 00:00:00,2.105354416033733
2024-08-09 00:00:00,2.1297650719985888
2024-08-10 00:00:00,2.1333588875029945
2024-08-11 00:00:00,2.1090697900178235
2024-08-12 00:00:00,2.128684663377987
2024-08-13 00:00:00,2.1142227042300803
2024-08-14 00:00:00,2.1158599981293085
2024-08-15 00:00:00,2.1708024619009185
2024-08-16 00:00:00,2.1452761531676425
2024-08-17 00:00:00,2.1661773871216448
2024-08-18 00:00:00,2.1603811806716315
2024-08-19 00:00:00,2.241276526909185
2024-08-20 00:00:00,2.2169092624938025
2024-08-21 00:00:00,2.1577907985835174
2024-08-22 00:00:00,2.2070916973440657
2024-08-23 00:00:00,2.241998338039823
2024-08-24 00:00:00,2.2191673458698733
2024-08-25 00:00:00,2.2336340655965965
2024-08-26 00:00:00,2.1410978976747495
2024-08-27 00:00:00,2.1742429882287992
2024-08-28 00:00:00,2.073242571355293
2024-08-29 00:00:00,2.12362789545898
2024-08-30 00:00:00,2.123396746695592
2024-08-31 00:00:00,2.1994959928619635
2024-09-01 00:00:00,2.1992635913579566
2024-09-02 00:00:00,2.2069190436987958
2024-09-03 00:00:00,2.159762740540834
2024-09-04 00:00:00,2.1349548614245872
2024-09-05 00:00:00,2.090007441224604
2024-09-06 00:00:00,2.113963147600492
2024-09-07 00:00:00,2.130123272783774
2024-09-08 00:00:00,2.140175247727719
2024-09-09 00:00:00,2.0707747577406708
2024-09-10 00:00:00,2.165312083774688
2024-09-11 00:00:00,2.1451958128340802
2024-09-12 00:00:00,2.1526794147905357
2024-09-13 00:00:00,2.2097086542651594
2024-09-14 00:00:00,2.057124890809258
2024-09-15 00:00:00,2.029711275662259
2024-09-16 00:00:00,2.192063731093097
2024-09-17 00:00:00,2.1766277480925713
2024-09-18 00:00:00,2.1645706156282514
2024-09-19 00:00:00,2.182510084120765
2024-09-20 00:00:00,2.1678144410114597
2024-09-21 00:00:00,2.171364596237746
2024-09-22 00:00:00,2.2025262849336413
2024-09-23 00:00:00,2.1868411976071367
2024-09-24 00:00:00,2.198921531055259
2024-09-25 00:00:00,2.2453039284712695
2024-09-26 00:00:00,2.2161528381898394
2024-09-27 00:00:00,2.21672328051593
2024-09-28 00:00:00,2.250265408130708
2024-09-29 00:00:00,2.239259178826101
2024-09-30 00:00:00,2.242449716886988
2024-10-01 00:00:00,2.2654348703584173
2024-10-02 00:00:00,2.2806241878922293
2024-10-03 00:00:00,2.2398436778700987
2024-10-04 00:00:00,2.224668991262164
2024-10-05 00:00:00,2.2314438630198974
2024-10-06 00:00:00,2.2591638595914376
2024-10-07 00:00:00,2.3184604421202786
2024-10-08 00:00:00,2.3466877832346484
2024-10-09 00:00:00,2.3071713343014313
