sep=,
Timestamp,KM_24SF0101\-141\-1.THRLY\[1\] + KS_23SF0201-141\-1.THRLY\[1\] + KN_22SF0301\-141\-1.HRLY\[22\]
2023-06-25 23:45:45,NaN
2023-06-28 00:44:20,NaN
2023-06-30 01:42:55,NaN
2023-07-02 02:41:30,NaN
2023-07-04 03:40:05,NaN
2023-07-06 04:38:40,NaN
2023-07-08 05:37:15,NaN
2023-07-10 06:35:50,NaN
2023-07-12 07:34:25,NaN
2023-07-14 08:33:00,NaN
2023-07-16 09:31:35,NaN
2023-07-18 10:30:10,NaN
2023-07-20 11:28:45,NaN
2023-07-22 12:27:20,NaN
2023-07-24 13:25:55,NaN
2023-07-26 14:24:30,NaN
2023-07-28 15:23:05,NaN
2023-07-30 16:21:40,NaN
2023-08-01 17:20:15,NaN
2023-08-03 18:18:50,NaN
2023-08-05 19:17:25,NaN
2023-08-07 20:16:00,NaN
2023-08-09 21:14:35,NaN
2023-08-11 22:13:10,NaN
2023-08-13 23:11:45,NaN
2023-08-16 00:10:20,NaN
2023-08-18 01:08:55,NaN
2023-08-20 02:07:30,NaN
2023-08-22 03:06:05,NaN
2023-08-24 04:04:40,NaN
2023-08-26 05:03:15,NaN
2023-08-28 06:01:50,NaN
2023-08-30 07:00:25,NaN
2023-09-01 07:59:00,NaN
2023-09-03 08:57:35,NaN
2023-09-05 09:56:10,NaN
2023-09-07 10:54:45,NaN
2023-09-09 11:53:20,NaN
2023-09-11 12:51:55,NaN
2023-09-13 13:50:30,NaN
2023-09-15 14:49:05,NaN
2023-09-17 15:47:40,NaN
2023-09-19 16:46:15,NaN
2023-09-21 17:44:50,NaN
2023-09-23 18:43:25,NaN
2023-09-25 19:42:00,NaN
2023-09-27 20:40:35,NaN
2023-09-29 21:39:10,NaN
2023-10-01 22:37:45,NaN
2023-10-03 23:36:20,NaN
2023-10-06 00:34:55,NaN
2023-10-08 01:33:30,NaN
2023-10-10 02:32:05,NaN
2023-10-12 03:30:40,NaN
2023-10-14 04:29:15,NaN
2023-10-16 05:27:50,NaN
2023-10-18 06:26:25,NaN
2023-10-20 07:25:00,NaN
2023-10-22 08:23:35,NaN
2023-10-24 09:22:10,NaN
2023-10-26 10:20:45,NaN
2023-10-28 11:19:20,NaN
2023-10-30 12:17:55,NaN
2023-11-01 13:16:30,NaN
2023-11-03 14:15:05,NaN
2023-11-05 15:13:40,NaN
2023-11-07 16:12:15,NaN
2023-11-09 17:10:50,NaN
2023-11-11 18:09:25,NaN
2023-11-13 19:08:00,NaN
2023-11-15 20:06:35,NaN
2023-11-17 21:05:10,NaN
2023-11-19 22:03:45,NaN
2023-11-21 23:02:20,NaN
2023-11-24 00:00:55,NaN
2023-11-26 00:59:30,NaN
2023-11-28 01:58:05,NaN
2023-11-30 02:56:40,NaN
2023-12-02 03:55:15,NaN
2023-12-04 04:53:50,NaN
2023-12-06 05:52:25,NaN
2023-12-08 06:51:00,NaN
2023-12-10 07:49:35,NaN
2023-12-12 08:48:10,NaN
2023-12-14 09:46:45,NaN
2023-12-16 10:45:20,NaN
2023-12-18 11:43:55,NaN
2023-12-20 12:42:30,NaN
2023-12-22 13:41:05,NaN
2023-12-24 14:39:40,NaN
2023-12-26 15:38:15,NaN
2023-12-28 16:36:50,NaN
2023-12-30 17:35:25,NaN
2024-01-01 18:34:00,NaN
2024-01-03 19:32:35,NaN
2024-01-05 20:31:10,NaN
2024-01-07 21:29:45,NaN
2024-01-09 22:28:20,NaN
2024-01-11 23:26:55,NaN
2024-01-14 00:25:30,NaN
2024-01-16 01:24:05,NaN
2024-01-18 02:22:40,NaN
2024-01-20 03:21:15,NaN
2024-01-22 04:19:50,NaN
2024-01-24 05:18:25,NaN
2024-01-26 06:17:00,NaN
2024-01-28 07:15:35,NaN
2024-01-30 08:14:10,NaN
2024-02-01 09:12:45,NaN
2024-02-03 10:11:20,NaN
2024-02-05 11:09:55,NaN
2024-02-07 12:08:30,NaN
2024-02-09 13:07:05,NaN
2024-02-11 14:05:40,NaN
2024-02-13 15:04:15,NaN
2024-02-15 16:02:50,NaN
2024-02-17 17:01:25,NaN
2024-02-19 18:00:00,NaN
2024-02-21 18:58:35,NaN
2024-02-23 19:57:10,NaN
2024-02-25 20:55:45,NaN
2024-02-27 21:54:20,NaN
2024-02-29 22:52:55,NaN
2024-03-02 23:51:30,NaN
2024-03-05 00:50:05,NaN
2024-03-07 01:48:40,NaN
2024-03-09 02:47:15,NaN
2024-03-11 03:45:50,NaN
2024-03-11 23:59:55,86021.2890625
2024-03-13 00:00:55,58.748939514160156
2024-03-13 04:44:25,17697.0390625
2024-03-13 23:58:55,88342.2109375
2024-03-14 00:00:55,55.440826416015625
2024-03-15 05:43:00,41610.125
2024-03-17 06:41:35,33826.2265625
2024-03-17 23:58:55,86949.8359375
2024-03-18 00:00:55,25.189064025878906
2024-03-19 07:40:10,27578.98828125
2024-03-20 23:59:55,86999.21875
2024-03-21 00:00:55,39.183860778808594
2024-03-21 08:38:45,31251.265625
2024-03-21 23:59:55,85885.109375
2024-03-23 00:00:55,44.48930740356445
2024-03-23 09:37:20,34477.515625
2024-03-23 23:58:55,85533.171875
2024-03-25 00:00:55,30.647489547729492
2024-03-25 10:35:55,37498.81640625
2024-03-26 00:00:55,46.3663444519043
2024-03-26 23:59:55,89079.7578125
2024-03-27 11:34:30,43036.68359375
2024-03-27 23:59:55,88666.71875
2024-03-28 00:00:55,48.943172454833984
2024-03-29 12:33:05,45872.8671875
2024-03-29 23:59:55,87162.8828125
2024-03-30 00:00:55,48.369728088378906
2024-03-31 13:31:40,50080.87109375
2024-04-01 00:00:55,58.888641357421875
2024-04-01 23:59:55,91049.6875
2024-04-02 14:30:15,55135.34375
2024-04-03 00:00:40,28.21006202697754
2024-04-03 23:59:40,91623.125
2024-04-04 15:28:50,59628.22265625
2024-04-04 23:59:40,92120.125
2024-04-06 00:00:40,30.967802047729492
2024-04-06 16:27:25,62248.59375
2024-04-06 23:59:40,89871.734375
2024-04-07 00:00:40,29.84480094909668
2024-04-08 17:26:00,63672.98828125
2024-04-08 23:59:40,88238.40625
2024-04-10 00:00:40,29.026681900024414
2024-04-10 18:24:35,66438.234375
2024-04-11 00:00:40,28.021224975585938
2024-04-11 23:59:40,87299.828125
2024-04-12 19:23:10,70673.203125
2024-04-12 23:59:40,87774.5
2024-04-13 00:00:40,25.96910858154297
2024-04-14 20:21:45,73204.28125
2024-04-15 23:59:40,87580.5
2024-04-16 00:00:40,27.09532928466797
2024-04-16 21:20:20,NaN
2024-04-18 22:18:55,NaN
2024-04-19 23:58:40,55877.93359375
2024-04-20 00:00:40,33351.62109375
2024-04-20 23:17:30,54749.26953125
2024-04-22 23:59:40,91790.25
2024-04-23 00:00:40,34.475074768066406
2024-04-23 00:16:05,984.9484252929688
2024-04-24 00:00:40,37.866188049316406
2024-04-24 23:59:40,94198.9609375
2024-04-25 01:14:40,4835.05712890625
2024-04-25 23:59:40,94099.140625
2024-04-26 00:00:40,39.988494873046875
